chart|date|executionTime|upstreamLatency|proxyLatency|responseCode|responseTime
2018/05/19|21:10:03|0.527|2|35|200|131.94012641906738
2018/05/19|21:20:03|0.567|20|9|200|89.05911445617676
2018/05/19|21:30:03|0.687|4|11|200|84.44786071777344
2018/05/19|21:40:03|0.725|22|9|200|91.47405624389648
2018/05/19|21:50:03|1.015|4|34|200|110.01396179199219
2018/05/19|22:00:03|0.874|4|35|200|98.59609603881836
2018/05/19|22:10:03|0.558|20|2|200|55.6788444519043
2018/05/19|22:20:03|0.688|21|2|200|50.51708221435547
2018/05/19|22:30:03|0.768|4|10|200|85.24918556213379
2018/05/19|22:40:03|0.272|2|10|200|72.92699813842773
2018/05/19|22:50:03|0.755|3|10|200|85.65807342529297
2018/05/19|23:00:03|0.481|5|10|200|75.8969783782959
2018/05/19|23:10:03|0.583|3|37|200|108.38103294372559
2018/05/19|23:20:03|0.882|4|35|200|99.66206550598145
2018/05/19|23:30:03|0.284|1|34|200|103.8200855255127
2018/05/19|23:40:03|0.39|3|35|200|98.35696220397949
2018/05/19|23:50:03|0.426|13|10|200|94.76709365844727
2018/05/20|00:00:03|0.645|4|10|200|76.25412940979004
2018/05/20|00:10:03|0.786|22|1|200|58.59804153442383
2018/05/20|00:20:03|0.577|20|1|200|47.62411117553711
2018/05/20|00:30:03|0.748|20|1|200|56.958913803100586
2018/05/20|00:40:03|0.626|3|1|200|104.3100357055664
2018/05/20|00:50:03|0.739|3|34|200|104.13789749145508
2018/05/20|01:00:03|0.629|4|38|200|105.09085655212402
2018/05/20|01:10:03|0.949|6|333|200|410.9311103820801
2018/05/20|01:20:03|0.399|3|34|200|117.16103553771973
2018/05/20|01:30:03|0.641|22|9|200|99.35903549194336
2018/05/20|01:40:03|1.636|7|10|200|84.45310592651367
2018/05/20|01:50:03|0.332|2|14|200|124.6328353881836
2018/05/20|02:00:03|0.617|2|40|200|108.93511772155762
2018/05/20|02:10:03||||502|
2018/05/20|02:20:03||||502|
2018/05/20|02:30:03|2.254|721|36|200|828.2639980316162
2018/05/20|02:40:03|7.767|38|34|200|135.00595092773438
2018/05/20|02:50:03|2.26|21|9|200|99.40791130065918
2018/05/20|03:00:03|0.475|4|9|200|74.86104965209961
2018/05/20|03:10:03|0.42|21|2|200|79.6041488647461
2018/05/20|03:20:03|3.414|38|2|200|66.79701805114746
2018/05/20|03:30:03|2.736|11|35|200|115.6930923461914
2018/05/20|03:40:03|4.071|34|33|200|127.09498405456543
2018/05/20|03:50:03|2.684|22|34|200|122.83110618591309
2018/05/20|04:00:03|0.584|5|35|200|99.41887855529785
2018/05/20|04:10:03|4.055|17|35|200|120.78690528869629
2018/05/20|04:20:03|2.916|40|333|200|435.6350898742676
2018/05/20|04:30:03|1.824|26|2|200|62.41798400878906
2018/05/20|04:40:03|0.615|21|2|200|50.14204978942871
2018/05/20|04:50:03|0.441|22|1|200|57.51800537109375
2018/05/20|05:00:03|2.528|36|2|200|64.63193893432617
2018/05/20|05:10:03|1.369|26|3|200|86.78483963012695
2018/05/20|05:20:03|3.229|29|2|200|59.08393859863281
2018/05/20|05:30:03|1.289|8|34|200|109.89212989807129
2018/05/20|05:40:03|2.06|10|10|200|80.51800727844238
2018/05/20|05:50:03|1.331|9|34|200|131.8809986114502
2018/05/20|06:00:03|1.466|8|36|200|104.0489673614502
2018/05/20|06:10:03|1.763|30|8|200|106.61196708679199
2018/05/20|06:20:03|1.1|6|316|200|383.83007049560547
2018/05/20|06:30:03|1.574|34|10|200|140.8679485321045
2018/05/20|06:40:03|1.147|8|9|200|76.92289352416992
2018/05/20|06:50:03|1.791|25|9|200|103.06906700134277
2018/05/20|07:00:03|1.726|8|9|200|79.55503463745117
2018/05/20|07:10:03|2.078|35|3|200|71.53916358947754
2018/05/20|07:20:03|1.996|30|2|200|60.88900566101074
2018/05/20|07:30:03|1.151|24|2|200|61.155080795288086
2018/05/20|07:40:03|1.253|26|1|200|53.75385284423828
2018/05/20|07:50:03|1.872|13|9|200|89.73383903503418
2018/05/20|08:00:03|2.686|30|34|200|124.73797798156738
2018/05/20|08:10:03|1.185|14|9|200|112.88690567016602
2018/05/20|08:20:03|1.722|28|10|200|99.47800636291504
2018/05/20|08:30:03|1.771|28|36|200|155.44915199279785
2018/05/20|08:40:03|0.338|2|9|200|71.39801979064941
2018/05/20|08:50:03|1.3|7|9|200|85.95609664916992
2018/05/20|09:00:03|1.473|9|10|200|80.7349681854248
2018/05/20|09:10:03|2.467|27|9|200|103.77216339111328
2018/05/20|09:20:03|1.236|7|20|200|87.43715286254883
2018/05/20|09:30:03|0.609|7|35|200|133.70299339294434
2018/05/20|09:40:03|1.309|28|10|200|100.39901733398438
2018/05/20|09:50:03|2.244|11|3|200|70.29294967651367
2018/05/20|10:00:03|1.048|25|2|200|59.12494659423828
2018/05/20|10:10:03|3.598|31|10|200|131.57892227172852
2018/05/20|10:20:03|1.297|28|10|200|102.8451919555664
2018/05/20|10:30:03|1.857|26|75|200|156.88395500183105
2018/05/20|10:40:03|2.424|30|2|200|59.05604362487793
2018/05/20|10:50:03|2.817|13|35|200|118.93391609191895
2018/05/20|11:00:03|0.473|13|9|200|81.38895034790039
2018/05/20|11:10:03|0.67|14|34|200|137.97307014465332
2018/05/20|11:20:03|0.931|6|34|200|100.07500648498535
2018/05/20|11:30:03|1.284|10|9|200|88.00983428955078
2018/05/20|11:40:03|1.004|5|348|200|415.15398025512695
2018/05/20|11:50:03|1.784|12|72|200|121.12903594970703
2018/05/20|12:00:03|0.741|22|2|200|50.69303512573242
2018/05/20|12:10:03|1.123|27|34|200|151.05104446411133
2018/05/20|12:20:03|0.869|10|34|200|104.6910285949707
2018/05/20|12:30:03|0.695|23|2|200|82.41915702819824
2018/05/20|12:40:03|0.558|23|1|200|51.92899703979492
2018/05/20|12:50:03|0.611|5|10|200|104.23898696899414
2018/05/20|13:00:03|0.487|6|34|200|101.3951301574707
2018/05/20|13:10:03|0.992|25|3|200|63.04192543029785
2018/05/20|13:20:03|0.658|23|2|200|51.92112922668457
