chart|date|executionTime|upstreamLatency|proxyLatency|responseCode|responseTime
2018/02/12|04:30:05||||200|363.116979598999
2018/02/12|04:40:05||||200|276.5469551086426
2018/02/12|04:50:05||||200|361.3569736480713
2018/02/12|05:00:05||||200|331.79712295532227
2018/02/12|05:10:05||||200|367.8548336029053
2018/02/12|05:20:05||||200|285.4471206665039
2018/02/12|05:30:11||||200|327.9299736022949
2018/02/12|05:40:05||||200|278.1860828399658
2018/02/12|05:50:05||||200|388.22293281555176
2018/02/12|06:00:06||||200|294.67177391052246
2018/02/12|06:10:05||||200|338.04798126220703
2018/02/12|06:20:05||||200|285.22419929504395
2018/02/12|06:30:05||||200|377.4080276489258
2018/02/12|06:40:05||||200|285.308837890625
2018/02/12|06:50:05||||200|393.29004287719727
2018/02/12|07:00:05||||200|279.0210247039795
2018/02/12|07:10:05||||200|369.6470260620117
2018/02/12|07:20:05||||200|285.8579158782959
2018/02/12|07:30:05||||200|294.3079471588135
2018/02/12|07:40:05||||200|288.4650230407715
2018/02/12|07:50:05||||200|306.55884742736816
2018/02/12|08:00:06||||200|287.2140407562256
2018/02/12|08:10:05||||200|374.6941089630127
2018/02/12|08:20:05||||200|378.90005111694336
2018/02/12|08:30:05||||200|373.1799125671387
2018/02/12|08:40:05||||200|285.07304191589355
2018/02/12|08:50:05||||200|430.59706687927246
2018/02/12|09:00:05||||200|278.43594551086426
2018/02/12|09:10:05||||200|297.6951599121094
2018/02/12|09:20:05||||200|379.9328804016113
2018/02/12|09:30:05||||200|301.1300563812256
2018/02/12|09:40:05||||200|277.9829502105713
2018/02/12|09:50:05||||200|404.4520854949951
2018/02/12|10:00:05||||200|293.3988571166992
2018/02/12|10:10:05||||200|379.1050910949707
2018/02/12|10:20:05||||200|284.5439910888672
2018/02/12|10:30:05||||200|333.7399959564209
2018/02/12|10:40:05||||200|277.73189544677734
2018/02/12|10:50:05||||200|358.58917236328125
2018/02/12|11:00:05||||200|300.78792572021484
2018/02/12|11:10:05||||200|376.6200542449951
2018/02/12|11:20:06||||200|287.4438762664795
2018/02/12|11:30:05||||200|330.8579921722412
2018/02/12|11:40:05||||200|278.256893157959
2018/02/12|11:50:05||||200|368.7160015106201
2018/02/12|12:00:05||||200|277.09007263183594
2018/02/12|12:10:05||||200|317.46888160705566
2018/02/12|12:20:05||||200|347.614049911499
2018/02/12|12:30:05||||200|308.40492248535156
2018/02/12|12:40:05||||200|284.3010425567627
2018/02/12|12:50:05||||200|292.97399520874023
2018/02/12|13:00:05||||200|278.46813201904297
2018/02/12|13:10:05||||200|377.3949146270752
2018/02/12|13:20:05||||200|277.41503715515137
2018/02/12|13:30:05||||200|368.05200576782227
2018/02/12|13:40:05||||200|408.876895904541
2018/02/12|13:50:05||||200|291.3708686828613
2018/02/12|14:00:05||||200|277.02999114990234
2018/02/12|14:10:05||||200|322.8321075439453
2018/02/12|14:20:05||||200|277.91404724121094
2018/02/12|14:30:05||||200|299.65806007385254
2018/02/12|14:40:05||||200|376.56211853027344
2018/02/12|14:50:05||||200|325.66308975219727
2018/02/12|15:00:05||||200|276.3099670410156
2018/02/12|15:10:05||||200|365.2348518371582
2018/02/12|15:20:05||||200|291.8119430541992
2018/02/12|15:30:05||||200|402.32205390930176
2018/02/12|15:40:05||||200|307.13510513305664
2018/02/12|15:50:05||||200|299.8700141906738
2018/02/12|16:00:05||||200|303.3640384674072
2018/02/12|16:10:05||||200|431.35905265808105
2018/02/12|16:20:05||||200|458.5561752319336
2018/02/12|16:30:05||||200|292.2229766845703
2018/02/12|16:40:05||||200|299.4849681854248
2018/02/12|16:50:05||||200|286.81206703186035
2018/02/12|17:00:05||||200|278.7058353424072
2018/02/12|17:10:05||||200|369.98987197875977
2018/02/12|17:20:05||||200|280.38692474365234
2018/02/12|17:30:05||||200|382.4019432067871
2018/02/12|17:40:05||||200|365.3581142425537
2018/02/12|17:50:05||||200|286.75103187561035
2018/02/12|18:00:05||||200|286.58294677734375
2018/02/12|18:10:05||||200|358.6001396179199
2018/02/12|18:20:05||||200|278.83410453796387
2018/02/12|18:30:05||||200|326.25389099121094
2018/02/12|18:40:05||||200|369.5409297943115
2018/02/12|18:50:05||||200|370.56708335876465
2018/02/12|19:00:05||||200|318.2651996612549
2018/02/12|19:10:05||||200|331.8929672241211
2018/02/12|19:20:05||||200|284.6248149871826
2018/02/12|19:30:05||||200|318.5141086578369
2018/02/12|19:40:05||||200|277.44197845458984
2018/02/12|19:50:05||||200|397.36413955688477
2018/02/12|20:00:05||||200|299.33905601501465
2018/02/12|20:10:05||||200|388.9307975769043
2018/02/12|20:20:05||||200|278.9568901062012
2018/02/12|20:30:05||||200|374.77803230285645
2018/02/12|20:40:05||||200|278.93996238708496
2018/02/12|20:50:05||||200|300.4889488220215
2018/02/12|21:00:05||||200|295.26615142822266
2018/02/12|21:10:05||||200|357.3870658874512
2018/02/12|21:20:05||||200|284.3170166015625
2018/02/12|21:30:05||||200|386.7831230163574
2018/02/12|21:40:05||||200|279.24299240112305
2018/02/12|21:50:05||||200|361.54818534851074
2018/02/12|22:00:05||||200|314.7749900817871
2018/02/12|22:10:05||||200|333.23192596435547
2018/02/12|22:20:05||||200|279.2961597442627
2018/02/12|22:30:05||||200|334.06591415405273
2018/02/12|22:40:05||||200|285.4788303375244
2018/02/12|22:50:05||||200|297.84703254699707
2018/02/12|23:00:06||||200|365.6930923461914
2018/02/12|23:10:05||||200|360.5010509490967
2018/02/12|23:20:05||||200|330.60693740844727
2018/02/12|23:30:05||||200|337.37897872924805
2018/02/12|23:40:05||||200|286.04602813720703
2018/02/12|23:50:05||||200|379.40502166748047
2018/02/13|00:00:06||||200|286.6339683532715
2018/02/13|00:10:05||||200|361.9568347930908
2018/02/13|00:20:05||||200|371.9630241394043
2018/02/13|00:30:05||||200|365.7491207122803
2018/02/13|00:40:05||||200|402.9831886291504
2018/02/13|00:50:05||||200|305.6609630584717
2018/02/13|01:00:05||||200|283.099889755249
