chart|date|executionTime|upstreamLatency|proxyLatency|responseCode|responseTime
2018/01/17|12:20:03|0.587|3|11|200|115.0059700012207
2018/01/17|12:30:03|0.653|3|10|200|123.48294258117676
2018/01/17|12:40:03|0.568|3|12|200|125.22411346435547
2018/01/17|12:50:03|0.566|3|10|200|135.11109352111816
2018/01/17|13:00:03|0.566|5|37|200|148.07915687561035
2018/01/17|13:10:03|0.567|3|12|200|129.69303131103516
2018/01/17|13:20:03|0.59|3|10|200|110.5961799621582
2018/01/17|13:30:03|0.562|3|9|200|115.92292785644531
2018/01/17|13:40:03|0.572|4|9|200|98.19293022155762
2018/01/17|13:50:03|0.598|4|35|200|135.77795028686523
2018/01/17|14:00:03|0.569|3|9|200|107.57780075073242
2018/01/17|14:10:03|0.568|6|36|200|166.9929027557373
2018/01/17|14:20:03|0.57|4|10|200|117.25401878356934
2018/01/17|14:30:03|0.558|3|11|200|138.67688179016113
2018/01/17|14:40:03|0.564|5|37|200|143.3250904083252
2018/01/17|14:50:03|0.611|7|35|200|150.01296997070312
2018/01/17|15:00:03|0.571|11|11|200|122.39718437194824
2018/01/17|15:10:03|0.564|3|35|200|142.38691329956055
2018/01/17|15:20:03|0.572|3|10|200|184.62491035461426
2018/01/17|15:30:03|0.564|6|36|200|172.67203330993652
2018/01/17|15:40:03|0.562|12|10|200|118.45088005065918
2018/01/17|15:50:03|0.566|4|42|200|146.87299728393555
2018/01/17|16:00:03|0.573|4|14|200|116.18590354919434
2018/01/17|16:10:03|0.565|3|11|200|107.93709754943848
2018/01/17|16:20:03|0.633|4|10|200|119.69494819641113
2018/01/17|16:30:03|0.58|3|9|200|116.05119705200195
2018/01/17|16:40:03|0.567|13|19|200|156.1129093170166
2018/01/17|16:50:03|0.583|13|9|200|122.01786041259766
2018/01/17|17:00:03|0.576|3|45|200|1491.8410778045654
2018/01/17|17:10:03|0.566|4|9|200|106.35495185852051
2018/01/17|17:20:03|0.571|3|9|200|140.48194885253906
2018/01/17|17:30:03|0.563|12|10|200|117.8741455078125
2018/01/17|17:40:03|0.566|3|9|200|115.41509628295898
2018/01/17|17:50:03|0.576|5|13|200|115.34309387207031
2018/01/17|18:00:03|0.564|7|35|200|146.37398719787598
2018/01/17|18:10:03|0.564|11|10|200|118.29304695129395
2018/01/17|18:20:03|0.571|11|11|200|147.45306968688965
2018/01/17|18:30:03|0.576|6|36|200|139.30702209472656
2018/01/17|18:40:03|0.578|8|34|200|168.55907440185547
2018/01/17|18:50:03|0.569|3|11|200|104.60090637207031
