chart|date|executionTime|upstreamLatency|proxyLatency|responseCode|responseTime
2018/07/14|09:50:04||83|0|200|171.57602310180664
2018/07/14|10:00:04||86|0|200|167.48309135437012
2018/07/14|10:10:05||88|0|200|175.63199996948242
2018/07/14|10:20:04||77|0|200|160.35914421081543
2018/07/14|10:30:04||72|0|200|159.7750186920166
2018/07/14|10:40:04||77|0|200|163.33293914794922
2018/07/14|10:50:04||87|0|200|174.8490333557129
2018/07/14|11:00:05||90|0|200|179.41999435424805
2018/07/14|11:10:05||95|310|200|493.97802352905273
2018/07/14|11:20:04||72|0|200|153.58304977416992
2018/07/14|11:30:04||63|0|200|149.5218276977539
2018/07/14|11:40:04||68|0|200|149.946928024292
2018/07/14|11:50:04||8|0|200|88.00816535949707
2018/07/14|12:00:05||72|0|200|156.65102005004883
2018/07/14|12:10:05||85|308|200|474.5180606842041
2018/07/14|12:20:04||84|0|200|173.9060878753662
2018/07/14|12:30:04||10|0|200|91.1870002746582
2018/07/14|12:40:05||85|0|200|172.33681678771973
2018/07/14|12:50:04||74|0|200|154.2978286743164
2018/07/14|13:00:05||9|0|200|96.39811515808105
2018/07/14|13:10:06||80|324|200|485.55994033813477
2018/07/14|13:20:04||62|0|200|148.6811637878418
2018/07/14|13:30:04||10|0|200|95.73197364807129
2018/07/14|13:40:04||101|0|200|185.5020523071289
2018/07/14|13:50:04||75|0|200|157.04798698425293
2018/07/14|14:00:05||10|0|200|96.14086151123047
2018/07/14|14:11:58||77|361|200|527.9369354248047
2018/07/14|14:20:04||69|0|200|147.3538875579834
2018/07/14|14:30:04||80|0|200|166.09883308410645
2018/07/14|14:40:05||90|0|200|168.64991188049316
2018/07/14|14:50:04||74|0|200|154.47497367858887
2018/07/14|15:00:04||73|0|200|153.80501747131348
2018/07/14|15:10:04||74|0|200|156.2631130218506
2018/07/14|15:20:05||69|0|200|161.43488883972168
2018/07/14|15:30:05||81|0|200|162.20617294311523
2018/07/14|15:40:04||79|0|200|162.6260280609131
2018/07/14|15:50:04||72|0|200|154.0050506591797
2018/07/14|16:00:04||75|0|200|157.3350429534912
2018/07/14|16:10:04||97|0|200|179.7621250152588
2018/07/14|16:20:05||88|0|200|172.882080078125
2018/07/14|16:30:05||66|0|200|151.04103088378906
2018/07/14|16:40:04||85|0|200|170.93205451965332
2018/07/14|16:50:05||75|0|200|160.42304039001465
2018/07/14|17:00:04||70|0|200|155.78413009643555
2018/07/14|17:10:04||83|0|200|165.802001953125
2018/07/14|17:20:04||64|0|200|173.8572120666504
2018/07/14|17:30:04||67|0|200|146.0130214691162
2018/07/14|17:40:04||99|0|200|185.27913093566895
2018/07/14|17:50:04||76|0|200|160.6149673461914
2018/07/14|18:00:05||95|0|200|179.9330711364746
2018/07/14|18:10:04||84|0|200|161.26394271850586
2018/07/14|18:20:04||8|0|200|88.28306198120117
2018/07/14|18:30:05||8|0|200|95.50595283508301
2018/07/14|18:40:04||92|0|200|174.63016510009766
2018/07/14|18:50:05||74|0|200|153.55801582336426
2018/07/14|19:00:04||92|0|200|184.28993225097656
2018/07/14|19:10:04||10|0|200|87.2199535369873
2018/07/14|19:20:04||82|0|200|170.72391510009766
2018/07/14|19:30:05||87|0|200|167.80591011047363
2018/07/14|19:40:04||12|0|200|94.7868824005127
2018/07/14|19:50:04||7|0|200|88.83285522460938
2018/07/14|20:00:04||9|0|200|90.3329849243164
2018/07/14|20:10:04||9|0|200|95.24798393249512
2018/07/14|20:20:04||12|0|200|91.4618968963623
2018/07/14|20:30:04||75|0|200|156.80623054504395
2018/07/14|20:40:04||79|0|200|160.08400917053223
2018/07/14|20:50:05||6|0|200|98.38485717773438
2018/07/14|21:00:05||69|0|200|154.56318855285645
2018/07/14|21:10:05||88|0|200|172.0139980316162
2018/07/14|21:20:04||6|0|200|89.9040699005127
2018/07/14|21:30:04||68|0|200|151.21912956237793
2018/07/14|21:40:04||82|0|200|161.3771915435791
2018/07/14|21:50:05||84|0|200|168.25509071350098
2018/07/14|22:00:04||93|0|200|175.54020881652832
2018/07/14|22:10:04||74|0|200|158.58697891235352
2018/07/14|22:20:04||67|0|200|152.27699279785156
2018/07/14|22:30:05||91|0|200|172.9278564453125
2018/07/14|22:40:04||67|0|200|152.0059108734131
2018/07/14|22:50:04||6|0|200|87.78715133666992
2018/07/14|23:00:04||66|0|200|143.7678337097168
2018/07/14|23:10:05||85|0|200|172.1019744873047
2018/07/14|23:20:04||72|0|200|151.6711711883545
2018/07/14|23:30:05||11|0|200|118.70288848876953
2018/07/14|23:40:04||73|0|200|158.2040786743164
2018/07/14|23:50:04||69|0|200|152.72092819213867
2018/07/15|00:00:05||9|0|200|93.67108345031738
2018/07/15|00:10:04||85|0|200|173.1700897216797
2018/07/15|00:20:04||87|363|200|527.1739959716797
2018/07/15|00:30:04||10|0|200|94.4828987121582
2018/07/15|00:40:04||76|0|200|158.02597999572754
2018/07/15|00:50:05||66|0|200|153.81503105163574
2018/07/15|01:00:04||10|0|200|91.34793281555176
2018/07/15|01:10:04||71|0|200|152.94814109802246
2018/07/15|01:20:04||70|0|200|154.555082321167
2018/07/15|01:30:10||9|0|200|183.08210372924805
2018/07/15|01:40:04||73|0|200|158.24294090270996
2018/07/15|01:50:04||8|0|200|97.73612022399902
2018/07/15|02:00:06||8|0|200|149.00803565979004
2018/07/15|02:10:04||||502|
2018/07/15|02:20:04||||502|
2018/07/15|02:30:05||204|0|200|280.6510925292969
2018/07/15|02:40:04||78|0|200|160.57586669921875
2018/07/15|02:50:05||10|0|200|85.8461856842041
2018/07/15|03:00:05||86|0|200|171.42391204833984
2018/07/15|03:10:04||71|0|200|154.44397926330566
2018/07/15|03:20:04||14|0|200|96.405029296875
2018/07/15|03:30:05||74|0|200|154.7858715057373
2018/07/15|03:40:04||86|0|200|167.52910614013672
2018/07/15|03:50:05||79|0|200|153.84697914123535
2018/07/15|04:00:05||9|0|200|88.46092224121094
2018/07/15|04:10:04||73|0|200|153.73706817626953
2018/07/15|04:20:04||68|0|200|146.71993255615234
2018/07/15|04:30:04||94|312|200|485.63504219055176
2018/07/15|04:40:04||14|0|200|92.38910675048828
2018/07/15|04:50:04||78|0|200|159.33609008789062
2018/07/15|05:00:05||101|0|200|181.20312690734863
2018/07/15|05:10:04||83|0|200|169.48485374450684
2018/07/15|05:20:04||92|0|200|171.3390350341797
2018/07/15|05:30:05||71|367|200|519.312858581543
2018/07/15|05:40:04||10|0|200|85.79111099243164
2018/07/15|05:50:06||11|0|200|96.54092788696289
2018/07/15|06:00:04||16|0|200|95.16191482543945
2018/07/15|06:10:05||85|0|200|165.55190086364746
2018/07/15|06:20:04||12|0|200|95.48115730285645
2018/07/15|06:30:05||76|0|200|154.1149616241455
2018/07/15|06:40:04||85|0|200|168.17498207092285
2018/07/15|06:50:04||9|0|200|94.72894668579102
2018/07/15|07:00:05||86|0|200|175.54807662963867
2018/07/15|07:10:04||88|0|200|167.45305061340332
2018/07/15|07:20:08||78|0|200|159.78598594665527
2018/07/15|07:30:04||82|0|200|173.4321117401123
2018/07/15|07:44:16|||||
2018/07/15|07:50:05||89|0|200|171.12207412719727
2018/07/15|08:00:05||12|0|200|96.29297256469727
2018/07/15|08:10:04||77|0|200|154.40797805786133
2018/07/15|08:20:04||83|0|200|171.04601860046387
2018/07/15|08:30:05||12|0|200|89.65015411376953
2018/07/15|08:40:04||14|0|200|92.43011474609375
2018/07/15|08:51:52||74|0|200|159.9869728088379
2018/07/15|09:00:05||77|0|200|164.19100761413574
2018/07/15|09:10:04||78|0|200|156.65507316589355
2018/07/15|09:20:04||72|0|200|148.88906478881836
2018/07/15|09:30:05||103|0|200|183.26902389526367
2018/07/15|09:40:04||8|0|200|96.01879119873047
2018/07/15|09:50:04||80|0|200|157.76586532592773
2018/07/15|10:00:05||82|0|200|166.6281223297119
2018/07/15|10:10:05||67|0|200|148.67091178894043
2018/07/15|10:20:04||88|0|200|166.16487503051758
2018/07/15|10:30:05||78|0|200|158.91194343566895
2018/07/15|10:40:05||85|0|200|165.26198387145996
2018/07/15|10:50:05||8|0|200|96.22406959533691
2018/07/15|11:00:04||72|0|200|158.1728458404541
2018/07/15|11:10:04||71|0|200|147.64714241027832
2018/07/15|11:20:04||86|0|200|171.11897468566895
2018/07/15|11:30:05||12|0|200|99.0760326385498
2018/07/15|11:40:04||11|0|200|95.00288963317871
2018/07/15|11:50:05||73|0|200|156.5530300140381
2018/07/15|12:00:04||82|0|200|164.9489402770996
2018/07/15|12:10:04||75|0|200|156.6920280456543
2018/07/15|12:20:04||71|0|200|151.83401107788086
2018/07/15|12:30:04||77|0|200|156.18205070495605
2018/07/15|12:40:05||72|0|200|156.04901313781738
